file_name,class,n_clips,hNums,wNums
0723_OldTownShop_Nokia1020_12_WP_20130426_22_46_05_Pro.mp4,train,7
0911skateBoard_5s_IMG_0151.mp4,train,7
0923_WalkingToLunch2_HTCOneVx_VIDEO0065.mp4,train,7
0911panGarden_Lumia1020_WindowsPhone_20130330_23_52_26_Pro.mp4,train,7
0918_GuysPlayVolleyball_GS6_20150919_093108.mp4,train,7
0723_OldTownShop_GS5_12_20150723_133424.mp4,train,7
1019_ViewFromMetro2_HTCOneVX_VIDEO0122.mp4,train,7
1019_BollywoodDanceTraining_OppoFind7_VID20150505131616.mp4,train,7
1006_ComplexTrain_GS6_20151006_155711.mp4,train,7
1019_TrafficFromAfar_GS6_20151017_173401.mp4,train,7
1019_FlyingKite_LGG2_CAM00875.mp4,train,7
0923_FollowTheBee_HTCOneVx_VIDEO0072.mp4,train,7
0918_GuysPlayVolleyball_HTCOneVX_VIDEO0058.mp4,train,7
0912_Burgers_Nokia1020_20130306_17_07_38_Pro.mp4,train,7
0913boyWalkBy_iPhone5s_IMG_0245.mp4,train,7
1006_EmergencyScene_HTCOneVX_VIDEO0090.mp4,train,6
0923_VerticalAndRollerCoaster_iphone5_IMG_0258.mp4,train,7
1019_BollywoodDanceTraining_LGG2_CAM00851.mp4,train,7
1019_TrafficFromAfar_OppoFind7_VID20150505125608.mp4,train,7
0923_ChasingDucksInWater_Note4_20150925_162515.mp4,train,7
1006_ParkBus_GS6_20151006_170532.mp4,train,7
0918_AxelFetchesBall_GS6_20150919_090332.mp4,train,7
0918_DogsOnBeach_LGG2_CAM00801.mp4,train,7
0918_DelMarView_OppoFind7_VID20150409024137.mp4,train,7
0913taiZi_iPhone5s_IMG_0250.mp4,train,7
0911driving_note4_20150911_165933.mp4,train,7
1024_TableTennisAtBalboa_GS6_20151024_104121.mp4,train,7
0913boyWalkBy_GS5_20150913_182938.mp4,train,7
0923_VerticalAndRollerCoaster_Note4_20150925_151648.mp4,train,7
0911panGarden_Note4_20150911_152420.mp4,train,7
0723_ManUnderTree_HTCOneVx_03_VIDEO0006.mp4,train,7
0912_Cheerleader1_Note4_20150912_152444.mp4,train,7
1019_SkateBoarderStepsOut_GS6_20151019_182712.mp4,train,7
1019_ConstructionBuggy2_OppoFind7_VID20150508085425.mp4,train,7
0912_Burgers_Note4_20150912_144558.mp4,train,7
1006_ComplexTrain_OppoFind7_VID20150424111934.mp4,train,7
1006_PlaneLandsAfar2_OppoFind7_VID20150424122651.mp4,train,7
1024_TableTennisAtBalboa_LGG2_CAM00887.mp4,train,7
1019_SkateBoardingSkills_OppoFind7_VID20150507134738.mp4,train,7
1006_EmergencyScene_OppoFind7_VID20150424112300.mp4,train,7
0912_Cheerleader1_GS5_20150912_153429.mp4,train,7
0923_CrazySubmarine_Note4_20150925_160005.mp4,train,7
1006_FollowTheTrain_LGG2_CAM00834.mp4,train,7
0918_DogsOnBeach_GS6_20150919_085853.mp4,train,7
1019_MetroArrives_GS6_20151020_133409.mp4,train,7
0923_DucksInWater_Nokia1020_WP_20130305_19_54_00_Pro.mp4,train,7
0827_OldTownFountain_iphone5s_IMG_0461.mp4,train,7
1006_ComplexTrain_LGG2_CAM00835.mp4,train,7
1024_BadmintonAtBalboa_LGG2_CAM00888.mp4,train,7
1019_ViewFromMetro2_GS6_20151020_133722.mp4,train,7
0923_VerticalAndRollerCoaster_GS5_20150925_152655.mp4,train,7
1019_SkateBoarderStepsOut_LGG2_CAM00857.mp4,train,7
0923_ChattingOverLunch_Oppo_VID20150411074312.mp4,train,7
0923_WalkingToLunch2_G2_CAM00812.mp4,train,7
0911panGarden_Gs5_20150911_153348.mp4,train,7
0923_ChattingOverLunch_G2_CAM00813.mp4,train,7
1019_SkateBoardingSkills_LGG2_CAM00855.mp4,train,7
1019_ColorfulKites2_LGG2_CAM00872.mp4,train,7
1019_FlyingKite_GS6_20151020_140804.mp4,train,7
1019_BollywoodDanceTraining_HTCOneVX_VIDEO0103.mp4,train,7
0923_ChasingDucksInWater_GS5_20150925_163521.mp4,train,7
1019_ConstructionBuggy2_HTCOneVX_VIDEO0119.mp4,train,7
1019_FlyingKite3_OppoFind7_VID20150508093248.mp4,train,7
1006_EmergencyScene_LGG2_CAM00838.mp4,train,7
0918_CyclistsNear1_LGG2_CAM00795.mp4,train,7
0923_VerticalAndRollerCoaster_Nokia1020_WP_20130319_18_36_46_Pro.mp4,train,7
1022_QCOMSoccer2_OppoFind7_VID20150510130154.mp4,train,7
1006_FamilyScooter_HTCOneVX_VIDEO0101.mp4,train,6
0911nightScene_1020_WindowsPhone_20130305_21_59_44_Pro.mp4,train,7
0826_TrainPullsAway_iPhone5s_IMG_0423.mp4,train,7
1006_DucksAndFish2_LGG2_CAM00841.mp4,train,7
1006_FollowTheTrain_HTCOneVX_VIDEO0086.mp4,train,6
1019_BollywoodDanceTraining_GS6_20151017_175412.mp4,train,7
1019_SkateBoardingSkills_GS6_20151019_182541.mp4,train,7
0827_OldTownFountain_GS5_20150827_180240.mp4,train,7
1006_FollowTheTrain_OppoFind7_VID20150424111801.mp4,train,7
0827_OldTownFountain_GS6_20150827_180303.mp4,train,7
1006_DucksAndFish2_HTCOneVX_VIDEO0093.mp4,train,6
1024_TableTennisAtBalboa_OppoFind7_VID20150512060301.mp4,train,7
1019_FlyingKite_OppoFind7_VID20150508093000.mp4,train,7
0923_DucksInWater_GS5_20150925_163115.mp4,train,7
1024_BadmintonAtBalboa_GS6_20151024_104414.mp4,train,7
1019_ColorfulKites2_OppoFind7_VID20150508092524.mp4,train,7
0911nightScene_5s_IMG_0160.mp4,train,7
1019_FlyingKite3_HTCOneVX_VIDEO0129.mp4,train,7
1006_PlaneLandsAfar2_HTCOneVX_VIDEO0099.mp4,train,7
1019_ColorfulKites2_GS6_20151020_140327.mp4,train,7
0923_ChasingDucksInWater_Nokia1020_WP_20130305_19_56_39_Pro.mp4,train,7
1024_BadmintonAtBalboa_OppoFined7_VID20150512060558.mp4,train,7
1019_MetroArrives_LGG2_CAM00868.mp4,train,7
1019_HelicopterInSky_HTCOneVX_VIDEO0132.mp4,train,7
0918_GuysPlayVolleyball_OppoFind7_VID20150407045402.mp4,train,7
1006_FamilyScooter_GS6_20151006_170632.mp4,train,7
0923_WalkingToLunch2_Oppo_VID20150411073225.mp4,train,7
0817_WalkIntoBarn_OppoFind7_VID20150718144333.mp4,train,7
1006_DucksAndFish2_OppoFind7_VID20150424113906.mp4,train,7
0923_CrazySubmarine_GS5_20150925_161013.mp4,train,7
0918_DelMarView_LGG2_CAM00809.mp4,train,7
0817_WalkIntoBarn_LGG2_CAM00718.mp4,train,7
0723_ManUnderTree_GS6_03_20150723_130100.mp4,train,7
1006_FamilyScooter_OppoFind7_VID20150424122855.mp4,train,7
1006_ParkBus_OppoFind7_VID20150424122747.mp4,train,7
0923_RiverBed_Note4_20150925_164759.mp4,train,7
0826_TrainPullsAway_OppoFind7_VID20150727213123.mp4,train,7
1019_FlyingKite3_GS6_20151020_141052.mp4,train,7
1006_ParkBus_HTCOneVX_VIDEO0100.mp4,train,8
0923_FollowPigeons_Note4_20150925_164500.mp4,train,7
1019_ViewFromMetro2_OppoFind7_VID20150508085916.mp4,train,7
0923_ChattingOverLunch_GS6_20150923_122025.mp4,train,7
0923_CrazySubmarine_Nokia1020_WP_20130305_19_31_30_Pro.mp4,train,7
0923_CrazySubmarine_iphone5_IMG_0268.mp4,train,7
0918_CyclistsNear1_GS6_20150919_081325.mp4,train,7
0913playSand_iPhone5s_IMG_0251.mp4,train,7
1019_FlyingKite3_LGG2_CAM00877.mp4,train,7
0923_ChattingOverLunch_HTCOneVx_VIDEO0066.mp4,train,6
0923_BirdsFlyOnPier_Note4_20150925_164318.mp4,train,7
1006_FollowTheTrain_GS6_20151006_155539.mp4,train,7
0923_DucksInWater_Note4_20150925_162109.mp4,train,7
1022_QCOMSoccer2_LGG2_CAM00886.mp4,train,7
1006_FamilyScooter_LGG2_CAM00849.mp4,train,7
0723_ManUnderTree_GS5_03_20150723_130016.mp4,train,7
0911skateBoard_gs5_20150911_174325.mp4,train,7
0923_SwingingArm_GS5_20150925_154945.mp4,train,7
0923_DucksInWater_iphone5_IMG_0272.mp4,train,7
1006_PlaneLandsAfar2_LGG2_CAM00847.mp4,train,7
0817_WalkIntoBarn_Note4_20150817_110508.mp4,train,7
0923_FollowTheBee_GS6_20150923_131355.mp4,train,7
1006_DucksAndFish2_GS6_20151006_161642.mp4,train,7
0912_Burgers_iphone5s_IMG_0167.mp4,train,7
0923_RiverBed_Nokia1020_WP_20130305_20_19_29_Pro.mp4,train,7
0912_CheerLeader1_Nokia1080_20130306_17_46_21_Pro.mp4,train,7
0826_TrainPullsAway_LG_G2_CAM00726.mp4,train,7
0911nightScene_gs5_20150911_194737.mp4,train,7
0913playSand_GS5_20150913_183702.mp4,train,7
0923_ChasingDucksInWater_iphone5_IMG_0274.mp4,train,7
1019_MetroArrives_HTCOneVX_VIDEO0120.mp4,train,7
1019_TrafficFromAfar_LGG2_CAM00850.mp4,train,7
1019_ColorfulKites2_HTCOneVX_VIDEO0124.mp4,train,7
1024_TableTennisAtBalboa_HTCOneVx_VIDEO0138.mp4,train,6
0911_DogBall_OppoFind7_VID20150330141759.mp4,train,7
0911_DogBall_HTCOneVx_VIDEO0045.mp4,train,6
0923_RiverBed_iphone5_IMG_0280.mp4,train,7
0918_CyclistsNear1_OppoFind7_VID20150407033615.mp4,train,7
0911_DogBall_GS6_20150911_185459.mp4,train,7
0923_SwingingArm_iphone5_IMG_0266.mp4,train,7
1019_MetroArrives_OppoFind7_VID20150508085607.mp4,train,7
0911skateBoard_1020_WindowsPhone_20130305_19_55_21_Pro.mp4,train,7
0918_DelMarView_GS6_20150921_071851.mp4,train,7
0918_DogsOnBeach_HTCOneVX_VIDEO0055.mp4,train,7
0723_ManUnderTree_Nokia1020_03_WP_20130426_22_12_02_Pro.mp4,train,7
0826_TrainPullsAway_Note4_20150826_175232.mp4,train,7
0913taiZi_GS5_20150913_183616.mp4,train,7
1019_FlyingKite_HTCOneVX_VIDEO0127.mp4,train,7
0913boyWalkBy_Note4_20150913_181950.mp4,train,7
0913playSand_Note4_20150913_182713.mp4,train,7
0918_CyclistsNear1_HTCOneVX_VIDEO0050.mp4,train,6
0723_OldTownShop_GS6_12_20150723_133507.mp4,train,7
0911nightScene_note4_20150911_193809.mp4,train,7
0911_DogBall_LGG2_CAM00791.mp4,train,7
0918_AxelFetchesBall_LGG2_CAM00802.mp4,train,7
0918_DogsOnBeach_OppoFind7_VID20150407042141.mp4,train,7
0918_DelMarView_HTCOneVX_VIDEO0062.mp4,train,7
0918_AxelFetchesBall_HTCOneVX_VIDEO0056.mp4,train,7
0912_Cheerleader1_iphone_IMG_0184.mp4,train,7
0911driving_gs5_20150911_170903.mp4,train,7
0911duckSwim_iphone5s_IMG_0136.mp4,train,7
1019_SkateBoarderStepsOut_OppoFind7_VID20150507134909.mp4,val,7
0817_WalkIntoBarn_iPhone5_IMG_0410.mp4,val,7
0913taiZi_Note4_20150913_182629.mp4,val,7
1022_QCOMSoccer2_HTCOneVx_VIDEO0137.mp4,val,8
0912_football_Nokia1020_20130306_17_51_35_Pro.mp4,val,7
0911driving_5s_IMG_0145.mp4,val,7
0923_FollowPigeons_GS5_20150925_165510.mp4,val,7
1006_ComplexTrain_HTCOneVX_VIDEO0087.mp4,val,6
1006_EmergencyScene_GS6_20151006_160038.mp4,val,7
1019_SkateBoarderStepsOut_HTCOneVX.mp4,val,6
0911duckSwim_gs5_20150911_154802.mp4,val,7
0923_RiverBed_GS5_20150925_165808.mp4,val,7
0923_BirdsFlyOnPier_iphone5_IMG_0277.mp4,val,7
0923_BirdsFlyOnPier_Nokia1020_WP_20130305_20_14_47_Pro.mp4,val,7
1019_HelicopterInSky_LGG2_CAM00880.mp4,val,7
1019_ConstructionBuggy2_GS6_20151020_133229.mp4,val,7
1019_TrafficFromAfar_HTCOneVX_VIDEO0102.mp4,val,6
0912_football_GS5_20150912_153941.mp4,val,7
0912_football_Note4_20150912_152954.mp4,val,7
1019_ViewFromMetro2_LGG2_CAM00870.mp4,val,7
0923_SwingingArm_Note4_20150925_153938.mp4,val,7
1006_PlaneLandsAfar2_GS6_20151006_170428.mp4,val,7
0923_WalkingToLunch2_GS6_20150923_120934.mp4,val,7
0918_GuysPlayVolleyball_LGG2_CAM00804.mp4,val,7
0911panGarden_iPhone5s_IMG_0132.mp4,val,7
0911duckSwim_notes4_20150911_153835.mp4,val,7
0827_OldTownFountain_Note4_20150827_175314.mp4,val,7
0923_FollowPigeons_iphone5_IMG_0279.mp4,val,7
0923_FollowPigeons_Nokia1020_WP_20130305_20_16_29_Pro.mp4,val,7
0723_OldTownShop_HTCOneVx_12_VIDEO0019.mp4,val,6
0912_Burgers_GS5_20150912_145544.mp4,val,7
1006_ParkBus_LGG2_CAM00848.mp4,val,7
0923_BirdsFlyOnPier_GS5_20150925_165328.mp4,val,7
0911duckSwim_lumia1020_WindowsPhone_20130331_00_06_41_Pro.mp4,val,7
1019_ConstructionBuggy2_LGG2_CAM00867.mp4,val,7
1019_HelicopterInSky_GS6_20151020_141352.mp4,val,7
0918_AxelFetchesBall_OppoFind7_VID20150407042625.mp4,val,7
0911skateBoard_note4_20150911_173356.mp4,val,7
1022_QCOMSoccer2_GS6_20151022_174002.mp4,val,7
1024_BadmintonAtBalboa_HTCOneVx_VIDEO0139.mp4,val,5
1019_HelicopterInSky_OppoFind7_VID20150508093547.mp4,val,7
1019_SkateBoardingSkills_HTCOneVX_VIDEO0106.mp4,val,5
